timestamp,batch_name,gateway,model,api,provider,scenario_name,continent,country_code,city,region,as_name,conn_type,ttft,ttfb,total_time,success,error,finish_reason,model_used,flow_host,flow_remote_ip,flow_alpn,flow_http_status,flow_server,flow_conn_fresh
2026-08-06 17:17:50.915+00,batch-1786036516788,Kong,gpt-5.4,openai,openai,simple,AS,QA,doha,DA,google llc,Wired,1785,1785,2496,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:17:50.931+00,batch-1786036581885,TrueFoundry,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,970,934,2545,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:17:51.132+00,batch-1786036523870,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,CA,montréal,QC,google llc,Wired,5314,5313,5314,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:17:51.549+00,batch-1786036582447,TrueFoundry,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,990,965,2602,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:17:51.997+00,batch-1786036575417,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,1171,1170,4753,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:17:52.769+00,batch-1786036655630,Edgee,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,724,32,2595,true,,stop,gpt-5.4-2026-03-05,edgee.io,98.95.169.11,http/1.1,200,,false
2026-08-06 17:17:53.339+00,batch-1786036654108,Edgee,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,1174,64,2917,true,,stop,gpt-5.4-2026-03-05,edgee.io,40.177.98.189,http/1.1,200,,false
2026-08-06 17:17:54.465+00,batch-1786036662162,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,washington,DC,google llc,Wired,1017,1015,4924,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 17:17:54.583+00,batch-1786036525497,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,1026,1026,4745,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:17:55.549+00,batch-1786036649566,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,1134,98,4656,true,,end_turn,claude-sonnet-4-6,edgee.io,18.218.13.29,http/1.1,200,,true
2026-08-06 17:17:58.401+00,batch-1786036568036,Vercel,gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,1022,1013,2570,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:17:59.245+00,batch-1786036662162,Edgee,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,876,13,2893,true,,stop,gpt-5.4-2026-03-05,edgee.io,54.144.170.138,http/1.1,200,,false
2026-08-06 17:17:59.300+00,batch-1786036525497,Kong,gpt-5.4,openai,openai,simple,AS,IL,tel aviv,TA,google llc,Wired,1605,1604,2421,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:17:59.383+00,batch-1786036582447,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,1298,1298,4911,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:17:59.466+00,batch-1786036640703,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,columbus,OH,google llc,Wired,1622,1617,5892,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 17:17:59.726+00,batch-1786036516788,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,QA,doha,DA,google llc,Wired,4885,4885,4886,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:00.067+00,batch-1786036649566,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,council bluffs,IA,google llc,Wired,836,513,2300,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:01.405+00,batch-1786036654108,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,1117,161,5086,true,,end_turn,claude-sonnet-4-6,edgee.io,40.177.98.189,http/1.1,200,,true
2026-08-06 17:18:02.594+00,batch-1786036581885,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,4487,4486,7960,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:02.924+00,batch-1786036638568,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,dallas,TX,google llc,Wired,9039,7410,14336,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:04.186+00,batch-1786036655630,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,1714,63,5748,true,,end_turn,claude-sonnet-4-6,edgee.io,98.89.202.190,http/1.1,200,,true
2026-08-06 17:18:06.176+00,batch-1786036568036,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,toronto,ON,google llc,Wired,1080,1071,4578,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 17:18:06.633+00,batch-1786036654108,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,813,556,2239,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:07.782+00,batch-1786036662162,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,washington,DC,google llc,Wired,1672,39,5840,true,,end_turn,claude-sonnet-4-6,edgee.io,54.87.15.244,http/1.1,200,,true
2026-08-06 17:18:07.852+00,batch-1786036649566,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,1134,1132,4964,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 17:18:07.903+00,batch-1786036525497,Kong,claude-sonnet-4-6,openai,anthropic,simple,AS,IL,tel aviv,TA,google llc,Wired,5020,5019,5020,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:09.007+00,batch-1786036655630,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,1011,620,2607,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:09.934+00,batch-1786036568036,Cloudflare,gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,790,779,1995,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:18:11.172+00,batch-1786036638568,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,dallas,TX,google llc,Wired,1569,1566,5294,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 17:18:12.423+00,batch-1786036575417,Vercel,gpt-5.4,openai,openai,simple,SA,BR,são paulo,SP,google llc,Wired,861,822,2238,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:18:13.594+00,batch-1786036662162,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,1139,517,2655,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:15.410+00,batch-1786036654108,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,1576,1570,5912,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 17:18:17.667+00,batch-1786036568036,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,CA,toronto,ON,google llc,Wired,1202,1202,5261,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:18:17.780+00,batch-1786036655630,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,2051,2045,6147,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 17:18:18.427+00,batch-1786036693728,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,700,698,2166,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 17:18:19.566+00,batch-1786036581885,Vercel,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,1072,1053,2594,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:18:19.647+00,batch-1786036582447,Vercel,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,1000,991,2646,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:18:20.275+00,batch-1786036575417,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,1013,1004,4959,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.65,http/1.1,200,Vercel,true
2026-08-06 17:18:22.308+00,batch-1786036662162,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,washington,DC,google llc,Wired,1395,1392,5191,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 17:18:24.223+00,batch-1786036699727,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,632,625,2082,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 17:18:24.573+00,batch-1786036568036,Kong,gpt-5.4,openai,openai,simple,NA,CA,toronto,ON,google llc,Wired,3646,3645,4480,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:25.523+00,batch-1786036699770,OpenAI (Direct),gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,1127,1126,3095,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 17:18:25.550+00,batch-1786036575417,Cloudflare,gpt-5.4,openai,openai,simple,SA,BR,são paulo,SP,google llc,Wired,937,936,2411,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:18:27.532+00,batch-1786036693728,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1386,1385,5109,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 17:18:27.759+00,batch-1786036582447,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,1282,1273,5064,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.1,http/1.1,200,Vercel,true
2026-08-06 17:18:27.846+00,batch-1786036581885,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,1553,1487,5389,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 17:18:31.692+00,batch-1786036699727,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1211,1210,4863,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 17:18:32.231+00,batch-1786036581885,Cloudflare,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,643,615,1967,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:18:32.604+00,batch-1786036568036,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,CA,toronto,ON,google llc,Wired,5190,5189,5190,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:32.971+00,batch-1786036575417,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,1158,1157,4471,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:18:33.112+00,batch-1786036582447,Cloudflare,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,1039,917,2281,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:18:34.235+00,batch-1786036699770,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1048,1047,4822,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 17:18:36.304+00,batch-1786036699727,Edgee,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,699,27,2199,true,,stop,gpt-5.4-2026-03-05,edgee.io,54.177.210.98,http/1.1,200,,false
2026-08-06 17:18:37.999+00,batch-1786036693728,Edgee,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,5783,36,7529,true,,stop,gpt-5.4-2026-03-05,edgee.io,52.8.126.178,http/1.1,200,,false
2026-08-06 17:18:38.380+00,batch-1786036575417,Kong,gpt-5.4,openai,openai,simple,SA,BR,são paulo,SP,google llc,Wired,1753,1752,2623,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:38.545+00,batch-1786036699770,Edgee,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,758,19,2079,true,,stop,gpt-5.4-2026-03-05,edgee.io,54.177.210.98,http/1.1,200,,false
2026-08-06 17:18:40.258+00,batch-1786036581885,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,977,976,4618,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:18:42.037+00,batch-1786036582447,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,1912,1911,6010,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:18:42.198+00,batch-1786036640703,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,columbus,OH,google llc,Wired,763,702,2053,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:45.509+00,batch-1786036581885,Kong,gpt-5.4,openai,openai,simple,NA,MX,querétaro,QUE,google llc,Wired,1787,1786,2656,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:45.983+00,batch-1786036699727,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1069,70,4832,true,,end_turn,claude-sonnet-4-6,edgee.io,52.8.126.178,http/1.1,200,,true
2026-08-06 17:18:46.181+00,batch-1786036693728,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1341,98,5320,true,,end_turn,claude-sonnet-4-6,edgee.io,54.177.210.98,http/1.1,200,,true
2026-08-06 17:18:47.514+00,batch-1786036582447,Kong,gpt-5.4,openai,openai,simple,SA,CL,santiago,RM,google llc,Wired,1940,1939,2475,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:47.711+00,batch-1786036699770,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1222,51,5178,true,,end_turn,claude-sonnet-4-6,edgee.io,52.8.126.178,http/1.1,200,,true
2026-08-06 17:18:47.993+00,batch-1786036575417,Kong,claude-sonnet-4-6,openai,anthropic,simple,SA,BR,são paulo,SP,google llc,Wired,5449,5447,5449,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:49.409+00,batch-1786036640703,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,columbus,OH,google llc,Wired,1377,1376,4724,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:49.576+00,batch-1786036649566,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,council bluffs,IA,google llc,Wired,840,812,2167,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:50.526+00,batch-1786036693728,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,826,508,2270,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:51.141+00,batch-1786036699727,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,768,447,2112,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:53.420+00,batch-1786036699770,OpenRouter,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,932,576,2596,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 17:18:55.035+00,batch-1786036581885,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,MX,querétaro,QUE,google llc,Wired,5846,5846,5846,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:55.445+00,batch-1786036582447,Kong,claude-sonnet-4-6,openai,anthropic,simple,SA,CL,santiago,RM,google llc,Wired,5130,5129,5130,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:18:56.261+00,batch-1786036638568,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,dallas,TX,google llc,Wired,3319,3297,4849,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:56.883+00,batch-1786036649566,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,942,939,4488,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:18:58.483+00,batch-1786036654108,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,863,838,2517,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:00.215+00,batch-1786036655630,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,741,698,3302,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:02.417+00,batch-1786036699770,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1414,1403,5022,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 17:19:03.188+00,batch-1786036699727,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,2231,2226,9040,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 17:19:03.640+00,batch-1786036638568,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,dallas,TX,google llc,Wired,1007,1006,4687,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:03.952+00,batch-1786036693728,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1235,1210,5122,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 17:19:06.778+00,batch-1786036654108,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,1093,1092,4953,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:06.832+00,batch-1786036640703,Vercel,gpt-5.4,openai,openai,simple,NA,US,columbus,OH,google llc,Wired,909,891,2755,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:06.853+00,batch-1786036662162,TrueFoundry,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,828,803,2261,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:07.629+00,batch-1786036655630,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,1251,1250,4878,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:14.240+00,batch-1786036640703,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,columbus,OH,google llc,Wired,1142,1133,4834,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.65,http/1.1,200,Vercel,true
2026-08-06 17:19:14.504+00,batch-1786036662162,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,NA,US,washington,DC,google llc,Wired,1026,1025,4799,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 17:19:15.810+00,batch-1786036649566,Vercel,gpt-5.4,openai,openai,simple,NA,US,council bluffs,IA,google llc,Wired,3206,3187,5076,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:18.471+00,batch-1786036640703,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,columbus,OH,google llc,Wired,591,591,1951,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:23.219+00,batch-1786036638568,Vercel,gpt-5.4,openai,openai,simple,NA,US,dallas,TX,google llc,Wired,1224,1205,3522,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:25.523+00,batch-1786036649566,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,2412,2404,6059,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 17:19:27.589+00,batch-1786036655630,Vercel,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,898,889,2439,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:29.446+00,batch-1786036654108,Vercel,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,1001,992,2507,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:30.164+00,batch-1786036649566,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,council bluffs,IA,google llc,Wired,843,803,2130,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:31.409+00,batch-1786036638568,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,dallas,TX,google llc,Wired,1487,1478,5248,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.65,http/1.1,200,Vercel,true
2026-08-06 17:19:32.934+00,batch-1786036662162,Vercel,gpt-5.4,openai,openai,simple,NA,US,washington,DC,google llc,Wired,589,581,3221,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 17:19:33.325+00,batch-1786036640703,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,columbus,OH,google llc,Wired,8004,7984,12293,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 17:19:35.143+00,batch-1786036655630,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,north charleston,SC,google llc,Wired,1084,1074,4758,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.1,http/1.1,200,Vercel,true
2026-08-06 17:19:36.014+00,batch-1786036638568,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,dallas,TX,google llc,Wired,812,798,2278,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:36.730+00,batch-1786036654108,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,the dalles,OR,google llc,Wired,1028,1020,4610,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.1,http/1.1,200,Vercel,true
2026-08-06 17:19:38.113+00,batch-1786036649566,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,council bluffs,IA,google llc,Wired,1164,1163,5483,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 17:19:38.618+00,batch-1786036640703,Kong,gpt-5.4,openai,openai,simple,NA,US,columbus,OH,google llc,Wired,1738,1737,2714,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 17:19:39.158+00,batch-1786036655630,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,north charleston,SC,google llc,Wired,788,779,2095,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:41.214+00,batch-1786036662162,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,washington,DC,google llc,Wired,1835,1826,5712,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 17:19:41.488+00,batch-1786036654108,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,the dalles,OR,google llc,Wired,755,754,2204,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 17:19:42.773+00,batch-1786036649566,Kong,gpt-5.4,openai,openai,simple,NA,US,council bluffs,IA,google llc,Wired,1487,1486,2162,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
